text,label_id
"Khi đọc xong mẩu truyện ma, chúng tôi thấy rợn tóc gáy, không dám quay lại nhìn", 3
"Khi bị ai đó bám theo, tôi thấy lạnh toát sống lưng, chạy thục mạng", 3
"Chúng ta luôn rùng mình khi thấy ma quỷ", 3
"người ta thấy rợn tóc gáy vừa tỉnh dậy giữa đêm không thấy ai, không bao giờ dám thử lại", 3
"Mọi người không chịu nổi tiếng sấm", 3
"Chúng ta luôn rùng mình khi thấy độ cao", 3
"Vừa nghe tiếng động lạ trên lầu, ai cũng thấy rợn tóc gáy 😭", 3
"Vừa nghe tiếng động lạ trên lầu, cô ấy sợ xanh mặt, chỉ mong trời mau sáng", 3
"Bọn mình cực kỳ hoảng sợ vì bóng tối", 3
"Tôi cực kỳ hoảng sợ vì sự cô đơn 😖", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, ai cũng chỉ muốn khóc thét lên", 3
"Bước vào căn nhà hoang, cô ấy sợ đến mức ám ảnh 😱", 3
"Lúc đi dạo qua khu nghĩa trang, tôi sợ khóc thét 😨", 3
"cả đám run rẩy không đứng vững bước vào căn nhà hoang, nhớ lại vẫn còn run", 3
"Khi đi qua con hẻm tối, chúng tôi sợ hãi tột độ", 3
"Sau khi xem xong bộ phim kinh dị đó, bạn tôi sợ xanh mặt 😖", 3
"Bước vào căn nhà hoang, ai cũng mất trí vì sợ, chạy thục mạng", 3
"Anh ấy cực kỳ hoảng sợ vì không gian hẹp", 3
"Anh ấy rất sợ ma quỷ 👻", 3
"Anh ấy không chịu nổi ma quỷ", 3
"Tôi không chịu nổi bóng tối", 3
"đứa bé sợ đến mức ám ảnh nghe tiếng khóc trẻ con giữa đêm, quá ghê rợn", 3
"người ta bủn rủn hết cả tay chân vừa tỉnh dậy giữa đêm không thấy ai, nhớ lại vẫn còn run", 3
"Anh ấy rất sợ độ cao", 3
"Nhìn thấy cái bóng lướt qua, bạn tôi bủn rủn hết cả tay chân 😱", 3
"người ta không dám thở mạnh tự nhiên con chó sủa ầm ĩ vào góc tường, không bao giờ dám thử lại", 3
"Vừa nghe tiếng động lạ trên lầu, cả đám nổi da gà toàn thân 😭", 3
"Anh ấy rất sợ những căn phòng trống 😭", 3
"Chúng ta kinh hãi trước độ cao 😰", 3
"Khi bị ai đó bám theo, chúng tôi sợ khóc thét", 3
"Bọn mình bị ám ảnh bởi sự cô đơn", 3
"Khi bị ai đó bám theo, bạn tôi sợ hãi tột độ, tim như muốn nhảy ra ngoài", 3
"Cô ấy rất sợ bóng tối", 3
"Lúc đi dạo qua khu nghĩa trang, ai cũng sợ xanh mặt, không muốn nhắc lại nữa", 3
"Khi đọc xong mẩu truyện ma, chúng tôi đứng hình mất 5 giây, quá ghê rợn", 3
"Nhìn thấy cái bóng lướt qua, cô ấy bủn rủn hết cả tay chân", 3
"Cô ấy luôn rùng mình khi thấy tiếng chó hú 😱", 3
"Nghe tiếng khóc trẻ con giữa đêm, em thấy rợn tóc gáy, không muốn nhắc lại nữa", 3
"Khi bị ai đó bám theo, người ta không dám thở mạnh, mất ngủ cả đêm 😖", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, ai cũng mất trí vì sợ", 3
"Cô ấy rất sợ những tiếng động lạ 😰", 3
"Vừa nghe tiếng động lạ trên lầu, đứa bé đứng hình mất 5 giây 🥶", 3
"em thấy lạnh toát sống lưng đi trong rừng sâu ngập sương mù, chỉ mong trời mau sáng", 3
"Tôi rất sợ bóng tối", 3
"Chúng ta không chịu nổi những tiếng động lạ 👻", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, người ta sợ khóc thét, không bao giờ dám thử lại 😭", 3
"Nghe tiếng khóc trẻ con giữa đêm, cả đám sợ xanh mặt, chỉ mong trời mau sáng", 3
"Sau khi xem xong bộ phim kinh dị đó, người ta thấy lạnh toát sống lưng, chỉ mong trời mau sáng", 3
"Lúc đi dạo qua khu nghĩa trang, người ta sợ khóc thét", 3
"đứa bé nổi da gà toàn thân tự nhiên con chó sủa ầm ĩ vào góc tường, không bao giờ dám thử lại", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, bạn tôi mất trí vì sợ, chạy thục mạng", 3
"Mọi người luôn rùng mình khi thấy những căn phòng trống", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, ai cũng thấy rợn tóc gáy, không bao giờ dám thử lại", 3
"Tôi không chịu nổi tiếng chó hú", 3
"Sau khi xem xong bộ phim kinh dị đó, em nổi da gà toàn thân, không bao giờ dám thử lại", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, đứa bé sợ khóc thét", 3
"Chúng ta kinh hãi trước côn trùng", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, chúng tôi sợ xanh mặt, mất ngủ cả đêm", 3
"người ta thấy rợn tóc gáy đang đi bộ thì nghe tiếng bước chân theo sát, muốn ngất xỉu ngay lúc đó", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, người ta đứng hình mất 5 giây, kinh khủng quá", 3
"chúng tôi sợ xanh mặt khi đọc xong mẩu truyện ma, thật ám ảnh 😱", 3
"em hoảng loạn thực sự đứng trên tòa nhà cao tầng nhìn xuống, kinh khủng quá", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, anh ấy run rẩy không đứng vững 🥶", 3
"Khi bị ai đó bám theo, anh ấy bủn rủn hết cả tay chân", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, chúng tôi bủn rủn hết cả tay chân", 3
"Vừa nghe tiếng động lạ trên lầu, anh ấy sợ hãi tột độ, kinh khủng quá", 3
"Anh ấy không chịu nổi bóng tối", 3
"Mọi người cực kỳ hoảng sợ vì tiếng sấm 💀", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, anh ấy thấy rợn tóc gáy, không bao giờ dám thử lại 😨", 3
"Khi bị ai đó bám theo, cô ấy thấy lạnh toát sống lưng, thật ám ảnh", 3
"em hoảng loạn thực sự nghe tiếng khóc trẻ con giữa đêm, kinh khủng quá", 3
"Chúng ta luôn rùng mình khi thấy côn trùng 🫣", 3
"cả đám tim đập thình thịch nhìn thấy cái bóng lướt qua, thật sự rất đáng sợ 👻", 3
"Anh ấy luôn rùng mình khi thấy bóng tối", 3
"Nghe tiếng khóc trẻ con giữa đêm, tôi run rẩy không đứng vững, không dám quay lại nhìn", 3
"Bọn mình kinh hãi trước tiếng chó hú 😭", 3
"Nhìn thấy cái bóng lướt qua, cả đám hoảng loạn thực sự", 3
"Anh ấy không chịu nổi tiếng chó hú", 3
"Tôi kinh hãi trước côn trùng", 3
"em sợ khóc thét tự nhiên con chó sủa ầm ĩ vào góc tường, quá ghê rợn", 3
"Lúc cửa sổ tự nhiên mở toang, đứa bé nín thở vì kinh hãi, thật sự rất đáng sợ", 3
"Lúc cửa sổ tự nhiên mở toang, đứa bé sợ xanh mặt, chạy thục mạng", 3
"Cô ấy bị ám ảnh bởi ma quỷ", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, chúng tôi sợ đến mức ám ảnh 😖", 3
"Khi đọc xong mẩu truyện ma, em sợ xanh mặt, quá ghê rợn 😰", 3
"Tôi cực kỳ hoảng sợ vì không gian hẹp", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, anh ấy không dám thở mạnh, mất ngủ cả đêm", 3
"Anh ấy kinh hãi trước độ cao", 3
"Vừa nghe tiếng động lạ trên lầu, bạn tôi tim đập thình thịch, thật ám ảnh", 3
"Tôi luôn rùng mình khi thấy những căn phòng trống", 3
"chúng tôi tim đập thình thịch sau khi xem xong bộ phim kinh dị đó, nhớ lại vẫn còn run", 3
"Bọn mình không chịu nổi không gian hẹp", 3
"Bọn mình luôn rùng mình khi thấy tiếng sấm", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, cô ấy nổi da gà toàn thân, chạy thục mạng", 3
"Lúc đi dạo qua khu nghĩa trang, bạn tôi sợ khóc thét", 3
"Bọn mình rất sợ không gian hẹp", 3
"Sau khi xem xong bộ phim kinh dị đó, người ta mất trí vì sợ", 3
"Khi bị ai đó bám theo, em nín thở vì kinh hãi", 3
"Sau khi xem xong bộ phim kinh dị đó, bạn tôi mất trí vì sợ, kinh khủng quá 😖", 3
"người ta bủn rủn hết cả tay chân lúc ở nhà một mình, quá ghê rợn", 3
"Tôi rất sợ những tiếng động lạ 💀", 3
"tôi thấy rợn tóc gáy tự nhiên con chó sủa ầm ĩ vào góc tường, thật sự rất đáng sợ", 3
"Mọi người rất sợ những tiếng động lạ 🥶", 3
"Chúng ta luôn rùng mình khi thấy bóng tối", 3
"Nhìn thấy cái bóng lướt qua, cô ấy không dám thở mạnh", 3
"Anh ấy luôn rùng mình khi thấy ma quỷ", 3
"Nhìn thấy cái bóng lướt qua, đứa bé hoảng loạn thực sự", 3
"Khi bị ai đó bám theo, em nổi da gà toàn thân", 3
"Bọn mình cực kỳ hoảng sợ vì không gian hẹp", 3
"Khi đọc xong mẩu truyện ma, cả đám nổi da gà toàn thân", 3
"Lúc đi dạo qua khu nghĩa trang, chúng tôi hoảng loạn thực sự, kinh khủng quá", 3
"Mỗi khi cúp điện, em đứng hình mất 5 giây", 3
"cô ấy nổi da gà toàn thân đứng trên tòa nhà cao tầng nhìn xuống, thật ám ảnh", 3
"Khi đi qua con hẻm tối, cả đám tim đập thình thịch 😰", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, anh ấy tim đập thình thịch 😱", 3
"Cô ấy kinh hãi trước bóng tối", 3
"Vừa nghe tiếng động lạ trên lầu, cả đám tim đập thình thịch, chạy thục mạng", 3
"tôi sợ xanh mặt khi đọc xong mẩu truyện ma, tim như muốn nhảy ra ngoài 👻", 3
"tôi sợ khóc thét lúc ở nhà một mình, tim như muốn nhảy ra ngoài", 3
"Bước vào căn nhà hoang, tôi bủn rủn hết cả tay chân, kinh khủng quá", 3
"em run rẩy không đứng vững nghe tiếng khóc trẻ con giữa đêm, không bao giờ dám thử lại 😭", 3
"Anh ấy bị ám ảnh bởi những căn phòng trống", 3
"Mọi người luôn rùng mình khi thấy sự cô đơn", 3
"Lúc ở nhà một mình, bạn tôi tim đập thình thịch, thật ám ảnh 🫣", 3
"Mọi người kinh hãi trước tiếng sấm", 3
"Tôi rất sợ những tiếng động lạ", 3
"Bọn mình bị ám ảnh bởi bóng tối", 3
"Bước vào căn nhà hoang, đứa bé sợ hãi tột độ 😰", 3
"Lúc cửa sổ tự nhiên mở toang, anh ấy sợ khóc thét", 3
"ai cũng sợ đến mức ám ảnh vừa tỉnh dậy giữa đêm không thấy ai, không bao giờ dám thử lại", 3
"Anh ấy không chịu nổi sự cô đơn", 3
"Khi bị ai đó bám theo, ai cũng sợ đến mức ám ảnh, tim như muốn nhảy ra ngoài", 3
"Chúng ta kinh hãi trước tiếng chó hú 👻", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, bạn tôi thấy rợn tóc gáy 😱", 3
"người ta đứng hình mất 5 giây đứng trên tòa nhà cao tầng nhìn xuống, tim như muốn nhảy ra ngoài", 3
"Chúng ta cực kỳ hoảng sợ vì những căn phòng trống", 3
"anh ấy nổi da gà toàn thân lúc màn hình tivi tự nhiên xẹt nhiễu, mất ngủ cả đêm 💀", 3
"bạn tôi sợ xanh mặt vừa tỉnh dậy giữa đêm không thấy ai, tim như muốn nhảy ra ngoài", 3
"Bọn mình luôn rùng mình khi thấy những căn phòng trống", 3
"bạn tôi không dám thở mạnh mỗi khi cúp điện, muốn ngất xỉu ngay lúc đó", 3
"Tôi bị ám ảnh bởi những căn phòng trống 😱", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, cô ấy chỉ muốn khóc thét lên, chỉ mong trời mau sáng", 3
"Khi đi qua con hẻm tối, em sợ xanh mặt 🫣", 3
"Nghe tiếng khóc trẻ con giữa đêm, ai cũng thấy lạnh toát sống lưng, thật sự rất đáng sợ", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, cả đám nín thở vì kinh hãi", 3
"Tôi luôn rùng mình khi thấy tiếng sấm", 3
"Khi đọc xong mẩu truyện ma, chúng tôi sợ đến mức ám ảnh", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, cô ấy không dám thở mạnh, mất ngủ cả đêm", 3
"Nghe tiếng khóc trẻ con giữa đêm, bạn tôi nín thở vì kinh hãi", 3
"Khi đi qua con hẻm tối, chúng tôi sợ đến mức ám ảnh, không bao giờ dám thử lại", 3
"Nghe tiếng khóc trẻ con giữa đêm, ai cũng chỉ muốn khóc thét lên", 3
"Anh ấy rất sợ tiếng chó hú", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, tôi nín thở vì kinh hãi, thật ám ảnh", 3
"Bước vào căn nhà hoang, tôi nổi da gà toàn thân, kinh khủng quá 😖", 3
"cả đám sợ khóc thét lúc ở nhà một mình, không dám quay lại nhìn 👻", 3
"Tôi kinh hãi trước những tiếng động lạ", 3
"ai cũng hoảng loạn thực sự đứng trên tòa nhà cao tầng nhìn xuống, kinh khủng quá", 3
"cả đám sợ khóc thét mỗi khi cúp điện, không bao giờ dám thử lại", 3
"Chúng ta luôn rùng mình khi thấy không gian hẹp", 3
"Khi đi qua con hẻm tối, người ta đứng hình mất 5 giây, chạy thục mạng", 3
"Nhìn thấy cái bóng lướt qua, bạn tôi thấy lạnh toát sống lưng 😖", 3
"Nhìn thấy cái bóng lướt qua, anh ấy bủn rủn hết cả tay chân, thật ám ảnh", 3
"Mọi người cực kỳ hoảng sợ vì côn trùng", 3
"Cô ấy không chịu nổi độ cao", 3
"Đi trong rừng sâu ngập sương mù, người ta sợ khóc thét", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, anh ấy mất trí vì sợ", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, đứa bé sợ xanh mặt", 3
"Tôi không chịu nổi sự cô đơn 😰", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, chúng tôi mất trí vì sợ, thật sự rất đáng sợ", 3
"Tôi kinh hãi trước ma quỷ", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, ai cũng nín thở vì kinh hãi, chỉ mong trời mau sáng", 3
"chúng tôi bủn rủn hết cả tay chân mỗi khi cúp điện, mất ngủ cả đêm 👻", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, em chỉ muốn khóc thét lên, nhớ lại vẫn còn run 😰", 3
"tôi sợ khóc thét vừa tỉnh dậy giữa đêm không thấy ai, không bao giờ dám thử lại 💀", 3
"Lúc đi dạo qua khu nghĩa trang, cả đám sợ xanh mặt", 3
"người ta hoảng loạn thực sự vừa nghe tiếng động lạ trên lầu, nhớ lại vẫn còn run", 3
"Mọi người không chịu nổi sự cô đơn", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, em tim đập thình thịch, kinh khủng quá", 3
"bạn tôi thấy rợn tóc gáy đi trong rừng sâu ngập sương mù, mất ngủ cả đêm", 3
"Nhìn thấy cái bóng lướt qua, đứa bé thấy lạnh toát sống lưng", 3
"Khi bị ai đó bám theo, đứa bé tim đập thình thịch, kinh khủng quá 🥶", 3
"ai cũng nín thở vì kinh hãi sau khi xem xong bộ phim kinh dị đó, chỉ mong trời mau sáng", 3
"Anh ấy cực kỳ hoảng sợ vì không gian hẹp 😖", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, tôi mất trí vì sợ, muốn ngất xỉu ngay lúc đó", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, tôi thấy lạnh toát sống lưng 😰", 3
"Cô ấy không chịu nổi những tiếng động lạ", 3
"Khi bị ai đó bám theo, anh ấy chỉ muốn khóc thét lên", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, cả đám thấy lạnh toát sống lưng 😭", 3
"Bọn mình bị ám ảnh bởi tiếng sấm", 3
"Vừa nghe tiếng động lạ trên lầu, chúng tôi sợ xanh mặt, chỉ mong trời mau sáng", 3
"chúng tôi sợ đến mức ám ảnh lúc màn hình tivi tự nhiên xẹt nhiễu, thật ám ảnh", 3
"Vừa nghe tiếng động lạ trên lầu, bạn tôi sợ xanh mặt", 3
"Khi đi qua con hẻm tối, tôi sợ hãi tột độ, tim như muốn nhảy ra ngoài 😭", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, em chỉ muốn khóc thét lên 😭", 3
"Lúc ở nhà một mình, cả đám sợ xanh mặt, không dám quay lại nhìn", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, em sợ hãi tột độ, tim như muốn nhảy ra ngoài", 3
"Mọi người cực kỳ hoảng sợ vì sự cô đơn 😭", 3
"Bọn mình kinh hãi trước những căn phòng trống", 3
"Tôi kinh hãi trước tiếng sấm 👻", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, cô ấy thấy lạnh toát sống lưng, chạy thục mạng", 3
"Lúc đi dạo qua khu nghĩa trang, bạn tôi mất trí vì sợ, không dám quay lại nhìn 😰", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, em hoảng loạn thực sự, không muốn nhắc lại nữa", 3
"Anh ấy rất sợ ma quỷ 😨", 3
"Cô ấy bị ám ảnh bởi bóng tối", 3
"Lúc đi dạo qua khu nghĩa trang, anh ấy sợ hãi tột độ, chỉ mong trời mau sáng 💀", 3
"Vừa nghe tiếng động lạ trên lầu, em run rẩy không đứng vững, không muốn nhắc lại nữa 🥶", 3
"cô ấy chỉ muốn khóc thét lên sau khi xem xong bộ phim kinh dị đó, thật sự rất đáng sợ", 3
"cả đám nổi da gà toàn thân đứng trên tòa nhà cao tầng nhìn xuống, tim như muốn nhảy ra ngoài 😭", 3
"Mỗi khi cúp điện, tôi mất trí vì sợ, không muốn nhắc lại nữa", 3
"Nhìn thấy cái bóng lướt qua, ai cũng mất trí vì sợ, muốn ngất xỉu ngay lúc đó", 3
"Đi trong rừng sâu ngập sương mù, đứa bé sợ xanh mặt, muốn ngất xỉu ngay lúc đó", 3
"Khi đọc xong mẩu truyện ma, chúng tôi sợ khóc thét", 3
"Lúc đi dạo qua khu nghĩa trang, tôi thấy lạnh toát sống lưng", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, đứa bé chỉ muốn khóc thét lên", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, anh ấy bủn rủn hết cả tay chân, tim như muốn nhảy ra ngoài", 3
"Cô ấy luôn rùng mình khi thấy những căn phòng trống", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, em thấy rợn tóc gáy, nhớ lại vẫn còn run 👻", 3
"đứa bé mất trí vì sợ vừa nghe tiếng động lạ trên lầu, thật ám ảnh", 3
"cô ấy sợ xanh mặt đứng trên tòa nhà cao tầng nhìn xuống, quá ghê rợn", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, tôi hoảng loạn thực sự, quá ghê rợn 😭", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, em nổi da gà toàn thân", 3
"chúng tôi nín thở vì kinh hãi nhìn thấy cái bóng lướt qua, kinh khủng quá", 3
"Lúc đi dạo qua khu nghĩa trang, chúng tôi không dám thở mạnh, muốn ngất xỉu ngay lúc đó 😨", 3
"Mọi người bị ám ảnh bởi ma quỷ", 3
"Tôi bị ám ảnh bởi tiếng sấm 💀", 3
"Khi đọc xong mẩu truyện ma, đứa bé nín thở vì kinh hãi, thật sự rất đáng sợ 👻", 3
"ai cũng không dám thở mạnh tự nhiên con chó sủa ầm ĩ vào góc tường, thật sự rất đáng sợ", 3
"Chúng ta rất sợ tiếng chó hú 🫣", 3
"cô ấy nổi da gà toàn thân vừa nghe tiếng động lạ trên lầu, thật ám ảnh", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, cả đám mất trí vì sợ", 3
"Bước vào căn nhà hoang, anh ấy hoảng loạn thực sự, chạy thục mạng", 3
"Khi bị ai đó bám theo, chúng tôi nín thở vì kinh hãi, không bao giờ dám thử lại", 3
"cô ấy sợ khóc thét lúc ở nhà một mình, không bao giờ dám thử lại", 3
"Anh ấy cực kỳ hoảng sợ vì những căn phòng trống", 3
"tôi sợ đến mức ám ảnh khi đọc xong mẩu truyện ma, nhớ lại vẫn còn run", 3
"anh ấy thấy lạnh toát sống lưng khi đọc xong mẩu truyện ma, không bao giờ dám thử lại", 3
"Khi đọc xong mẩu truyện ma, cô ấy bủn rủn hết cả tay chân, chỉ mong trời mau sáng", 3
"tôi hoảng loạn thực sự sau khi xem xong bộ phim kinh dị đó, không muốn nhắc lại nữa 😭", 3
"Bọn mình rất sợ tiếng chó hú 👻", 3
"Tôi cực kỳ hoảng sợ vì những căn phòng trống", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, anh ấy sợ hãi tột độ, chạy thục mạng", 3
"Lúc cửa sổ tự nhiên mở toang, cô ấy nổi da gà toàn thân 🥶", 3
"Cô ấy không chịu nổi ma quỷ", 3
"cô ấy chỉ muốn khóc thét lên nghe tiếng khóc trẻ con giữa đêm, quá ghê rợn 😭", 3
"Sau khi xem xong bộ phim kinh dị đó, tôi sợ xanh mặt, chỉ mong trời mau sáng 😨", 3
"cả đám đứng hình mất 5 giây lúc ở nhà một mình, mất ngủ cả đêm 😖", 3
"ai cũng nổi da gà toàn thân vừa tỉnh dậy giữa đêm không thấy ai, không bao giờ dám thử lại", 3
"Bước vào căn nhà hoang, anh ấy run rẩy không đứng vững, chỉ mong trời mau sáng", 3
"Khi đọc xong mẩu truyện ma, tôi nổi da gà toàn thân, không bao giờ dám thử lại 😨", 3
"bạn tôi nổi da gà toàn thân khi đi qua con hẻm tối, tim như muốn nhảy ra ngoài 😨", 3
"Tôi rất sợ những căn phòng trống 🫣", 3
"ai cũng sợ đến mức ám ảnh nhìn thấy cái bóng lướt qua, muốn ngất xỉu ngay lúc đó", 3
"Chúng ta luôn rùng mình khi thấy sự cô đơn", 3
"Anh ấy cực kỳ hoảng sợ vì tiếng sấm 💀", 3
"cô ấy sợ khóc thét khi đi qua con hẻm tối, kinh khủng quá", 3
"Bọn mình luôn rùng mình khi thấy bóng tối 😭", 3
"Khi bị ai đó bám theo, chúng tôi sợ xanh mặt 🫣", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, chúng tôi sợ xanh mặt, tim như muốn nhảy ra ngoài", 3
"ai cũng không dám thở mạnh khi đi qua con hẻm tối, chạy thục mạng", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, người ta nín thở vì kinh hãi, chạy thục mạng", 3
"Cô ấy luôn rùng mình khi thấy sự cô đơn", 3
"Mọi người kinh hãi trước côn trùng", 3
"Sau khi xem xong bộ phim kinh dị đó, chúng tôi sợ đến mức ám ảnh, chỉ mong trời mau sáng", 3
"Sau khi xem xong bộ phim kinh dị đó, anh ấy nổi da gà toàn thân 😖", 3
"Đi trong rừng sâu ngập sương mù, bạn tôi sợ đến mức ám ảnh, không muốn nhắc lại nữa", 3
"Lúc đi dạo qua khu nghĩa trang, em tim đập thình thịch", 3
"ai cũng bủn rủn hết cả tay chân nghe tiếng khóc trẻ con giữa đêm, không bao giờ dám thử lại", 3
"Đi trong rừng sâu ngập sương mù, chúng tôi tim đập thình thịch, quá ghê rợn", 3
"Vừa nghe tiếng động lạ trên lầu, em chỉ muốn khóc thét lên 😖", 3
"Anh ấy luôn rùng mình khi thấy tiếng chó hú", 3
"bạn tôi sợ đến mức ám ảnh vừa nghe tiếng động lạ trên lầu, thật sự rất đáng sợ", 3
"cô ấy thấy lạnh toát sống lưng vừa nghe tiếng động lạ trên lầu, nhớ lại vẫn còn run 🥶", 3
"người ta tim đập thình thịch tự nhiên con chó sủa ầm ĩ vào góc tường, mất ngủ cả đêm", 3
"người ta đứng hình mất 5 giây lúc cửa sổ tự nhiên mở toang, chạy thục mạng 😭", 3
"Anh ấy kinh hãi trước những tiếng động lạ", 3
"anh ấy mất trí vì sợ khi đọc xong mẩu truyện ma, chỉ mong trời mau sáng", 3
"người ta tim đập thình thịch nhìn thấy cái bóng lướt qua, nhớ lại vẫn còn run", 3
"Đang đi bộ thì nghe tiếng bước chân theo sát, cô ấy nổi da gà toàn thân, mất ngủ cả đêm 🫣", 3
"chúng tôi nín thở vì kinh hãi lúc màn hình tivi tự nhiên xẹt nhiễu, chỉ mong trời mau sáng", 3
"chúng tôi tim đập thình thịch lúc màn hình tivi tự nhiên xẹt nhiễu, mất ngủ cả đêm 😨", 3
"Sau khi xem xong bộ phim kinh dị đó, anh ấy sợ khóc thét", 3
"đứa bé sợ khóc thét lúc đi dạo qua khu nghĩa trang, chạy thục mạng", 3
"Chúng ta bị ám ảnh bởi sự cô đơn", 3
"Lúc đi dạo qua khu nghĩa trang, cả đám bủn rủn hết cả tay chân", 3
"Nghe tiếng khóc trẻ con giữa đêm, bạn tôi đứng hình mất 5 giây, không dám quay lại nhìn", 3
"Tôi rất sợ không gian hẹp", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, chúng tôi đứng hình mất 5 giây, chạy thục mạng", 3
"Khi đọc xong mẩu truyện ma, người ta mất trí vì sợ, không dám quay lại nhìn", 3
"ai cũng sợ xanh mặt đứng trên tòa nhà cao tầng nhìn xuống, muốn ngất xỉu ngay lúc đó", 3
"Cô ấy luôn rùng mình khi thấy ma quỷ", 3
"Anh ấy rất sợ tiếng sấm", 3
"đứa bé bủn rủn hết cả tay chân đi trong rừng sâu ngập sương mù, chạy thục mạng 🥶", 3
"Khi bị ai đó bám theo, ai cũng nín thở vì kinh hãi, thật ám ảnh", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, người ta sợ đến mức ám ảnh", 3
"Chúng ta cực kỳ hoảng sợ vì không gian hẹp", 3
"Mọi người rất sợ côn trùng", 3
"Tôi cực kỳ hoảng sợ vì côn trùng", 3
"Mọi người bị ám ảnh bởi sự cô đơn", 3
"Đi trong rừng sâu ngập sương mù, người ta đứng hình mất 5 giây, chạy thục mạng", 3
"Lúc màn hình tivi tự nhiên xẹt nhiễu, em sợ hãi tột độ, tim như muốn nhảy ra ngoài", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, người ta nín thở vì kinh hãi, chỉ mong trời mau sáng", 3
"Bọn mình kinh hãi trước côn trùng", 3
"Mỗi khi cúp điện, chúng tôi thấy rợn tóc gáy, chỉ mong trời mau sáng", 3
"Tôi kinh hãi trước tiếng chó hú", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, tôi đứng hình mất 5 giây", 3
"Tự nhiên con chó sủa ầm ĩ vào góc tường, em không dám thở mạnh, thật ám ảnh", 3
"Cô ấy cực kỳ hoảng sợ vì côn trùng", 3
"Tôi rất sợ tiếng chó hú 💀", 3
"Đi trong rừng sâu ngập sương mù, anh ấy nổi da gà toàn thân", 3
"Vừa tỉnh dậy giữa đêm không thấy ai, anh ấy sợ hãi tột độ", 3
"Sau khi xem xong bộ phim kinh dị đó, bạn tôi thấy lạnh toát sống lưng", 3
"Lúc đi dạo qua khu nghĩa trang, chúng tôi hoảng loạn thực sự, không dám quay lại nhìn", 3
"Lúc đi dạo qua khu nghĩa trang, anh ấy nín thở vì kinh hãi", 3
"Anh ấy kinh hãi trước sự cô đơn", 3
"Vừa nghe tiếng động lạ trên lầu, cô ấy đứng hình mất 5 giây, không dám quay lại nhìn", 3
"cả đám thấy lạnh toát sống lưng nghe tiếng khóc trẻ con giữa đêm, mất ngủ cả đêm", 3
"Anh ấy bị ám ảnh bởi sự cô đơn", 3
"Tôi cực kỳ hoảng sợ vì ma quỷ", 3
"Mọi người bị ám ảnh bởi côn trùng", 3
"đứa bé nín thở vì kinh hãi khi bị ai đó bám theo, không muốn nhắc lại nữa 😨", 3
"Vừa nghe tiếng động lạ trên lầu, em thấy rợn tóc gáy, chạy thục mạng", 3
"Đứng trên tòa nhà cao tầng nhìn xuống, em chỉ muốn khóc thét lên 😖", 3
"Mỗi khi cúp điện, bạn tôi nín thở vì kinh hãi, quá ghê rợn 😭", 3
